,N,P,K,temperature,humidity,ph,rainfall,label,coastal sands,deltaic soils,laterite soils,alluvial soils,red soils,mountain soils,forest soils,black soils
18,0.5099337748344371,0.25165562913907286,0.23841059602649006,21.8652524,80.1923008,5.953933276,224.55501690000003,rice,0,1,0,1,0,0,0,1
19,0.5398773006134969,0.2147239263803681,0.24539877300613497,23.57943626,83.58760316,5.85393208,291.2986618000001,rice,0,1,0,1,0,0,0,1
20,0.5235294117647059,0.2647058823529412,0.21176470588235294,21.32504158,80.47476396,6.442475375,185.4974732,rice,0,1,0,1,0,0,0,1
21,0.4779874213836478,0.25157232704402516,0.27044025157232704,25.15745531,83.11713476,5.070175667,231.3843163,rice,0,1,0,1,0,0,0,1
22,0.40119760479041916,0.3532934131736527,0.24550898203592814,21.94766735,80.97384195,6.012632591,213.3560921,rice,0,1,0,1,0,0,0,1
23,0.49700598802395207,0.24550898203592814,0.25748502994011974,21.0525355,82.67839517,6.254028451,233.1075816,rice,0,1,0,1,0,0,0,1
24,0.5384615384615384,0.25824175824175827,0.2032967032967033,23.48381344,81.33265073,7.375482851,224.0581164,rice,0,1,0,1,0,0,0,1
25,0.4125,0.33125,0.25625,25.0756354,80.52389148,7.778915154,257.0038865,rice,0,1,0,1,0,0,0,1
26,0.48743718592964824,0.2964824120603015,0.21608040201005024,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,0,1,0,1,0,0,0,1
27,0.5159574468085106,0.26595744680851063,0.21808510638297873,24.52922681,80.54498576,7.070959995,260.2634026,rice,0,1,0,1,0,0,0,1
28,0.39215686274509803,0.3202614379084967,0.2875816993464052,20.77576147,84.49774397,6.244841491,240.0810647,rice,0,1,0,1,0,0,0,1
29,0.49411764705882355,0.3,0.20588235294117646,22.30157427,80.64416466,6.043304899,197.9791215,rice,0,1,0,1,0,0,0,1
30,0.4269005847953216,0.3333333333333333,0.23976608187134502,21.44653958,84.94375962,5.824709117,272.2017204,rice,0,1,0,1,0,0,0,1
31,0.5508982035928144,0.20958083832335328,0.23952095808383234,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice,0,1,0,1,0,0,0,1
32,0.5279503105590062,0.22981366459627328,0.2422360248447205,24.52783742,82.73685569,6.364134967999999,224.67572310000003,rice,0,1,0,1,0,0,0,1
33,0.5185185185185185,0.2804232804232804,0.20105820105820105,20.26707606,81.63895217,5.01450727,270.4417274,rice,0,1,0,1,0,0,0,1
34,0.4731182795698925,0.2903225806451613,0.23655913978494625,25.7354293,83.88266234,6.149410611,233.1321372,rice,0,1,0,1,0,0,0,1
35,0.4947916666666667,0.2864583333333333,0.21875,26.79533926,82.1480873,5.950660556,193.3473987,rice,0,1,0,1,0,0,0,1
36,0.518324607329843,0.29842931937172773,0.18324607329842932,26.75754171,81.17734011,5.960370061,272.29990560000005,rice,0,1,0,1,0,0,0,1
37,0.5588235294117647,0.22941176470588234,0.21176470588235294,23.86330467,83.15250801,5.561398642,285.2493645,rice,0,1,0,1,0,0,0,1
38,0.40816326530612246,0.2925170068027211,0.29931972789115646,21.01944696,82.95221726,7.416245107000001,298.40184710000005,rice,0,1,0,1,0,0,0,1
39,0.42567567567567566,0.2972972972972973,0.27702702702702703,24.17298839,83.7287574,5.583370042,257.0343554,rice,0,1,0,1,0,0,0,1
40,0.44285714285714284,0.3,0.2571428571428571,22.78133816,82.06719137,6.430010215,248.7183228,rice,0,1,0,1,0,0,0,1
41,0.42105263157894735,0.29605263157894735,0.28289473684210525,25.62980105,83.52842314,5.534878156,209.9001977,rice,0,1,0,1,0,0,0,1
42,0.46368715083798884,0.33519553072625696,0.2011173184357542,25.59704938,80.14509262,6.903985986,200.834898,rice,0,1,0,1,0,0,0,1
43,0.5061728395061729,0.24691358024691357,0.24691358024691357,23.83067496,84.81360127,6.271478837999999,298.5601175,rice,0,1,0,1,0,0,0,1
44,0.46703296703296704,0.2857142857142857,0.24725274725274726,26.31355498,82.36698992,7.224285503,265.5355937,rice,0,1,0,1,0,0,0,1
45,0.5548780487804879,0.21341463414634146,0.23170731707317074,24.8972823,80.52586088,6.13428721,183.6793207,rice,0,1,0,1,0,0,0,1
46,0.4550898203592814,0.2934131736526946,0.25149700598802394,24.958779,84.47963372,5.206373153,196.95600080000003,rice,0,1,0,1,0,0,0,1
47,0.4900662251655629,0.2582781456953642,0.25165562913907286,23.24113501,84.59201843,7.782051312999999,233.0453455,rice,0,1,0,1,0,0,0,1
48,0.4906832298136646,0.2670807453416149,0.2422360248447205,21.66628296,80.70960551,7.062779015,210.8142087,rice,0,1,0,1,0,0,0,1
49,0.46808510638297873,0.2925531914893617,0.2393617021276596,24.63544858,80.41363018,7.730367824,253.7202781,rice,0,1,0,1,0,0,0,1
50,0.4316546762589928,0.2589928057553957,0.30935251798561153,23.43121862,83.06310136,5.286203711000001,219.9048349,rice,0,1,0,1,0,0,0,1
51,0.4342857142857143,0.34285714285714286,0.22285714285714286,20.0454142,80.3477562,6.766240045,208.5810155,rice,0,1,0,1,0,0,0,1
52,0.4869109947643979,0.2931937172774869,0.2198952879581152,23.85724032,82.22572988,7.382762603,195.0948311,rice,0,1,0,1,0,0,0,1
53,0.3869047619047619,0.35714285714285715,0.25595238095238093,21.97199397,81.89918197,5.658169482000001,227.3637009,rice,0,1,0,1,0,0,0,1
54,0.5191256830601093,0.28415300546448086,0.19672131147540983,26.22916897,83.83625819,5.543360237999999,286.5083725,rice,0,1,0,1,0,0,0,1
55,0.4934210526315789,0.25,0.2565789473684211,23.44676801,84.79352417,6.215109715,283.9338466,rice,0,1,0,1,0,0,0,1
56,0.4457831325301205,0.3253012048192771,0.2289156626506024,25.65553461,83.47021081,7.120272972,217.3788583,rice,0,1,0,1,0,0,0,1
57,0.5290697674418605,0.20930232558139536,0.2616279069767442,24.44345477,82.45432595,5.950647577000001,267.97619480000003,rice,0,1,0,1,0,0,0,1
58,0.45222929936305734,0.2929936305732484,0.25477707006369427,20.2801937,82.1235421,7.236705436,191.9535738,rice,0,1,0,1,0,0,0,1
59,0.5238095238095238,0.291005291005291,0.18518518518518517,21.7238313,80.2389895,6.501697816,277.9626192,rice,0,1,0,1,0,0,0,1
60,0.48,0.26666666666666666,0.25333333333333335,20.41447029,82.20802629,7.592490617,245.1511304,rice,0,1,0,1,0,0,0,1
61,0.44623655913978494,0.3118279569892473,0.24193548387096775,25.75528612,83.51827127,5.875345751,245.6626799,rice,0,1,0,1,0,0,0,1
62,0.49206349206349204,0.30687830687830686,0.20105820105820105,20.61521424,83.77345559,6.932400225,279.5451717,rice,0,1,0,1,0,0,0,1
63,0.47297297297297297,0.24324324324324326,0.28378378378378377,21.84106875,80.72886384,6.9462098810000015,202.3838319,rice,0,1,0,1,0,0,0,1
64,0.46060606060606063,0.28484848484848485,0.2545454545454545,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,0,1,0,1,0,0,0,1
65,0.5625,0.23295454545454544,0.20454545454545456,24.45802087,82.74835604,6.738652179,182.5616319,rice,0,1,0,1,0,0,0,1
66,0.5210526315789473,0.28421052631578947,0.19473684210526315,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,0,1,0,1,0,0,0,1
67,0.4777777777777778,0.3277777777777778,0.19444444444444445,25.78720567,82.11124033,6.946636369,243.5120414,rice,0,1,0,1,0,0,0,1
68,0.4423076923076923,0.2948717948717949,0.26282051282051283,23.64124821,80.28597873,5.012139669,263.1103304,rice,0,1,0,1,0,0,0,1
69,0.4945652173913043,0.30434782608695654,0.20108695652173914,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,0,1,0,1,0,0,0,1
70,0.3961038961038961,0.33766233766233766,0.2662337662337662,24.97669518,83.891805,6.880431223,204.8001847,rice,0,1,0,1,0,0,0,1
71,0.44666666666666666,0.3,0.25333333333333335,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,0,1,0,1,0,0,0,1
72,0.5,0.26582278481012656,0.23417721518987342,24.87300744,82.84022551,6.587918707999999,295.6094492000001,rice,0,1,0,1,0,0,0,1
73,0.4785276073619632,0.26380368098159507,0.25766871165644173,21.32376327,83.00320459,7.283736617000001,192.3197536,rice,0,1,0,1,0,0,0,1
74,0.45454545454545453,0.32727272727272727,0.21818181818181817,26.29465461,84.56919326,7.023936392,257.4914906,rice,0,1,0,1,0,0,0,1
75,0.5449438202247191,0.20224719101123595,0.25280898876404495,22.2286982,81.85872947,6.939083505,278.0791793,rice,0,1,0,1,0,0,0,1
76,0.4240506329113924,0.2974683544303797,0.27848101265822783,26.73072391,81.78596776,7.868474653,280.4044392,rice,0,1,0,1,0,0,0,1
77,0.5,0.23972602739726026,0.2602739726027397,24.88921174,81.97927117,5.005306977,185.9461429,rice,0,1,0,1,0,0,0,1
78,0.5133333333333333,0.24,0.24666666666666667,26.88444878,81.46033732,6.136131869,194.5766559,rice,0,1,0,1,0,0,0,1
79,0.50625,0.25625,0.2375,22.67846116,83.72874389,7.5240800760000015,200.9133156,rice,0,1,0,1,0,0,0,1
80,0.40476190476190477,0.3392857142857143,0.25595238095238093,26.08867875,80.37979919,5.706943251,182.9043504,rice,0,1,0,1,0,0,0,1
81,0.47368421052631576,0.29605263157894735,0.23026315789473684,25.42977518,82.94682591,5.758506323,195.3574542,rice,0,1,0,1,0,0,0,1
82,0.3885350318471338,0.3375796178343949,0.27388535031847133,26.40323239,81.05635517,6.349606327,223.3671883,rice,0,1,0,1,0,0,0,1
83,0.44966442953020136,0.28859060402684567,0.26174496644295303,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice,0,1,0,1,0,0,0,1
84,0.40853658536585363,0.35365853658536583,0.23780487804878048,25.2827223,80.54372813,5.453592032,220.1156708,rice,0,1,0,1,0,0,0,1
85,0.4024390243902439,0.36585365853658536,0.23170731707317074,22.08576562,83.47038318,6.372576327000001,231.7364957,rice,0,1,0,1,0,0,0,1
86,0.5030674846625767,0.26380368098159507,0.2331288343558282,23.28617173,81.43321641,5.105588355,242.3170629,rice,0,1,0,1,0,0,0,1
87,0.47191011235955055,0.2808988764044944,0.24719101123595505,25.48591986,81.40633547,5.9353444060000005,182.6549356,rice,0,1,0,1,0,0,0,1
88,0.4602272727272727,0.30113636363636365,0.23863636363636365,23.67575393,81.03569343,5.17782304,233.7034975,rice,0,1,0,1,0,0,0,1
89,0.5027624309392266,0.27624309392265195,0.22099447513812154,20.82477109,84.1341879,6.462391607000001,230.22422230000004,rice,0,1,0,1,0,0,0,1
90,0.5054347826086957,0.28804347826086957,0.20652173913043478,26.92995077,81.91411159,7.069172227,290.67937830000005,rice,0,1,0,1,0,0,0,1
91,0.5232558139534884,0.2558139534883721,0.22093023255813954,23.83509503,83.88387074,7.473134377,241.20135130000003,rice,0,1,0,1,0,0,0,1
92,0.5031055900621118,0.2795031055900621,0.21739130434782608,26.52872817,80.12267476,6.158376967000001,218.9163567,rice,0,1,0,1,0,0,0,1
93,0.5,0.2564102564102564,0.24358974358974358,26.46428311,83.85642678,7.549873681,248.2256491,rice,0,1,0,1,0,0,0,1
94,0.40816326530612246,0.3469387755102041,0.24489795918367346,22.69657794,82.81088865,6.028321557999999,256.9964761,rice,0,1,0,1,0,0,0,1
95,0.5,0.26136363636363635,0.23863636363636365,22.68319059,83.46358271,6.604993475,194.2651719,rice,0,1,0,1,0,0,0,1
96,0.5254237288135594,0.2655367231638418,0.20903954802259886,21.53346343,82.14004101,6.500343222000001,295.9248796,rice,0,1,0,1,0,0,0,1
97,0.375,0.34375,0.28125,21.40865769,83.32931909999998,5.935745417000001,287.5766935000001,rice,0,1,0,1,0,0,0,1
98,0.4968152866242038,0.2229299363057325,0.2802547770700637,26.54348085,84.67353597,7.072655622,183.6222657,rice,0,1,0,1,0,0,0,1
99,0.45774647887323944,0.2605633802816901,0.28169014084507044,23.35905428,83.59512273,5.333322606,188.413665,rice,0,1,0,1,0,0,0,1
100,0.5035460992907801,0.3829787234042553,0.11347517730496454,22.61359953,63.69070564,5.7499144210000015,87.75953857,maize,0,0,1,0,1,0,0,1
101,0.5,0.36065573770491804,0.13934426229508196,26.10018422,71.57476937,6.931756557999999,102.2662445,maize,0,0,1,0,1,0,0,1
102,0.5755395683453237,0.30935251798561153,0.11510791366906475,23.55882094,71.59351368,6.657964753,66.71995467,maize,0,0,1,0,1,0,0,1
103,0.48026315789473684,0.3815789473684211,0.13815789473684212,19.97215954,57.68272924,6.596060648,60.65171481,maize,0,0,1,0,1,0,0,1
104,0.5126050420168067,0.31932773109243695,0.16806722689075632,18.47891261,62.69503871,5.970458434,65.43835393,maize,0,0,1,0,1,0,0,1
105,0.544,0.328,0.128,21.77689322,57.80840636,6.158830619,102.0861694,maize,0,0,1,0,1,0,0,1
106,0.6158940397350994,0.271523178807947,0.11258278145695365,25.6217169,66.50415474,6.047906679,105.4654703,maize,0,0,1,0,1,0,0,1
107,0.5297619047619048,0.35714285714285715,0.1130952380952381,25.19192419,66.69029010000001,5.913664501,78.06639649,maize,0,0,1,0,1,0,0,1
108,0.5547445255474452,0.32116788321167883,0.12408759124087591,20.41683147,62.55424820000001,5.855442401,65.27798457,maize,0,0,1,0,1,0,0,1
109,0.4407894736842105,0.39473684210526316,0.16447368421052633,24.92162194,66.78627406,5.750254943,109.2162279,maize,0,0,1,0,1,0,0,1
110,0.5263157894736842,0.3308270676691729,0.14285714285714285,23.31689124,73.4541537,5.852607099,94.29712821,maize,0,0,1,0,1,0,0,1
111,0.5625,0.30625,0.13125,24.84016732,68.3584573,6.4725232870000005,74.05474936,maize,0,0,1,0,1,0,0,1
112,0.47692307692307695,0.4,0.12307692307692308,22.27526694,58.84015925,6.9670577620000005,63.87020584,maize,0,0,1,0,1,0,0,1
113,0.6052631578947368,0.2894736842105263,0.10526315789473684,18.87751445,65.76816093,6.082973754,94.76189431,maize,0,0,1,0,1,0,0,1
114,0.46808510638297873,0.3829787234042553,0.14893617021276595,25.19008683,60.200168700000006,5.919045532,72.12375573,maize,0,0,1,0,1,0,0,1
115,0.4405594405594406,0.40559440559440557,0.15384615384615385,18.25405352,55.28220433,6.204747652999999,63.72358154,maize,0,0,1,0,1,0,0,1
116,0.5223880597014925,0.35074626865671643,0.12686567164179105,24.612911800000006,70.4162444,6.600827017,104.1626147,maize,0,0,1,0,1,0,0,1
117,0.5126050420168067,0.3445378151260504,0.14285714285714285,25.1420613,65.26185135,6.021902237000001,76.68456006,maize,0,0,1,0,1,0,0,1
118,0.4782608695652174,0.38405797101449274,0.13768115942028986,23.09348056,60.11593810000001,6.033550195,65.49730729,maize,0,0,1,0,1,0,0,1
119,0.5,0.3716216216216216,0.12837837837837837,18.05033737,62.89366992,6.28886807,84.23613484,maize,0,0,1,0,1,0,0,1
120,0.4967741935483871,0.36774193548387096,0.13548387096774195,24.9321581,73.80435276,6.550563822999999,79.74078719,maize,0,0,1,0,1,0,0,1
121,0.6036585365853658,0.3048780487804878,0.09146341463414634,18.14710054,71.09445342,5.573286437,88.07753741,maize,0,0,1,0,1,0,0,1
122,0.4868421052631579,0.3684210526315789,0.14473684210526316,18.28362235,66.65952796,6.829199275,80.97573281,maize,0,0,1,0,1,0,0,1
123,0.5570469798657718,0.30201342281879195,0.14093959731543623,18.83344471,58.75082029,5.716222912,79.75328959999999,maize,0,0,1,0,1,0,0,1
124,0.6097560975609756,0.2926829268292683,0.0975609756097561,25.71895816,67.22190688,5.54990242,74.51490791,maize,0,0,1,0,1,0,0,1
125,0.541095890410959,0.3493150684931507,0.1095890410958904,25.33797709,68.49835977,6.586244581,96.46380213,maize,0,0,1,0,1,0,0,1
126,0.6225165562913907,0.2582781456953642,0.11920529801324503,23.89114571,57.48775781,5.893093135,102.8301942,maize,0,0,1,0,1,0,0,1
127,0.539568345323741,0.35251798561151076,0.1079136690647482,21.53574127,71.50905983,5.918263801,102.4852929,maize,0,0,1,0,1,0,0,1
128,0.527027027027027,0.32432432432432434,0.14864864864864866,23.08974909,63.10459626,5.588650585,70.43473609,maize,0,0,1,0,1,0,0,1
129,0.5403726708074534,0.33540372670807456,0.12422360248447205,25.61707368,63.4711755,6.576418207000001,108.8303762,maize,0,0,1,0,1,0,0,1
130,0.5918367346938775,0.23809523809523808,0.17006802721088435,21.44526922,63.1621551,6.178056304,65.88951188,maize,0,0,1,0,1,0,0,1
131,0.504,0.344,0.152,18.51816776,55.53128131,6.641906353,90.988051,maize,0,0,1,0,1,0,0,1
132,0.5060240963855421,0.3433734939759036,0.15060240963855423,22.53510514,67.99257471,6.489040367,64.40866039,maize,0,0,1,0,1,0,0,1
133,0.5245901639344263,0.28688524590163933,0.1885245901639344,23.02038334,61.89472002,5.680361037999999,63.03843397,maize,0,0,1,0,1,0,0,1
134,0.46875,0.359375,0.171875,24.89364635,65.61418761,6.625404347999999,87.9298085,maize,0,0,1,0,1,0,0,1
135,0.6012269938650306,0.26993865030674846,0.12883435582822086,25.77175115,74.089114,6.524478032,107.4931917,maize,0,0,1,0,1,0,0,1
136,0.5033557046979866,0.37583892617449666,0.12080536912751678,19.39851734,62.35750641,5.696205468,60.95197486,maize,0,0,1,0,1,0,0,1
137,0.5308641975308642,0.3395061728395062,0.12962962962962962,21.54156232,59.64024162,6.803931519,109.7515385,maize,0,0,1,0,1,0,0,1
138,0.6490066225165563,0.23178807947019867,0.11920529801324503,23.79746068,74.82913698,6.252797547999999,91.76337172,maize,0,0,1,0,1,0,0,1
139,0.5033112582781457,0.37748344370860926,0.11920529801324503,18.9802729,74.52600826,6.092725883,94.26249353,maize,0,0,1,0,1,0,0,1
140,0.5755813953488372,0.32558139534883723,0.09883720930232558,24.10859207,73.13112261,6.234330356,71.07562236,maize,0,0,1,0,1,0,0,1
141,0.47244094488188976,0.3464566929133858,0.18110236220472442,24.7947077,70.04556743,5.722579819,76.72860067,maize,0,0,1,0,1,0,0,1
142,0.5323741007194245,0.34532374100719426,0.1223021582733813,21.63162756,60.27766379,6.430616465,69.21803098,maize,0,0,1,0,1,0,0,1
143,0.536144578313253,0.3614457831325301,0.10240963855421686,25.37548751,57.21025565,5.983952675,101.7004306,maize,0,0,1,0,1,0,0,1
144,0.4825174825174825,0.35664335664335667,0.16083916083916083,22.21738222,72.85462807,6.80163854,106.6213157,maize,0,0,1,0,1,0,0,1
145,0.5853658536585366,0.2804878048780488,0.13414634146341464,20.58314011,69.00128641,6.499936446,66.29390357,maize,0,0,1,0,1,0,0,1
146,0.4485294117647059,0.4411764705882353,0.11029411764705882,24.87502824,68.74248334,6.265564338,91.26056654,maize,0,0,1,0,1,0,0,1
147,0.49333333333333335,0.38666666666666666,0.12,20.03728219,56.35606753,6.727303282,109.024141,maize,0,0,1,0,1,0,0,1
148,0.5285714285714286,0.30714285714285716,0.16428571428571428,25.95263264,61.89082199,6.325235159,99.57981207,maize,0,0,1,0,1,0,0,1
149,0.5121951219512195,0.34959349593495936,0.13821138211382114,19.28889933,65.47050802,6.807487794,71.3195307,maize,0,0,1,0,1,0,0,1
150,0.6387096774193548,0.23225806451612904,0.12903225806451613,20.57981887,65.34583901,6.671085817000001,78.34604471,maize,0,0,1,0,1,0,0,1
151,0.5661764705882353,0.2647058823529412,0.16911764705882354,24.71417533,56.73426469,6.648725327,88.45361858,maize,0,0,1,0,1,0,0,1
152,0.5117647058823529,0.35294117647058826,0.13529411764705881,20.27317074,63.91281869,6.439071996,62.50351892,maize,0,0,1,0,1,0,0,1
153,0.5217391304347826,0.33043478260869563,0.14782608695652175,18.41932981,64.23580251,6.474476516,76.41312437,maize,0,0,1,0,1,0,0,1
154,0.5696969696969697,0.32727272727272727,0.10303030303030303,23.39128187,61.74427165,5.871647806,107.3198135,maize,0,0,1,0,1,0,0,1
155,0.6129032258064516,0.24516129032258063,0.14193548387096774,19.84939404,61.24500053,5.730617109,100.7689246,maize,0,0,1,0,1,0,0,1
156,0.5637583892617449,0.2953020134228188,0.14093959731543623,21.869274,61.91044947,5.850439831,107.2681929,maize,0,0,1,0,1,0,0,1
157,0.5,0.37662337662337664,0.12337662337662338,22.8056033,56.50768935,5.791649933,101.5952794,maize,0,0,1,0,1,0,0,1
158,0.5076923076923077,0.3384615384615385,0.15384615384615385,19.0781471,69.02298571,6.740000687999999,80.72515943,maize,0,0,1,0,1,0,0,1
159,0.5526315789473685,0.30701754385964913,0.14035087719298245,22.02720976,65.35549924,6.272417541,83.73280082,maize,0,0,1,0,1,0,0,1
160,0.5486111111111112,0.3125,0.1388888888888889,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize,0,0,1,0,1,0,0,1
161,0.4585987261146497,0.3821656050955414,0.1592356687898089,18.52510753,69.0276233,5.773454729,88.10234397,maize,0,0,1,0,1,0,0,1
162,0.47183098591549294,0.3591549295774648,0.16901408450704225,23.50297882,61.32026065,5.584171461,64.77791424,maize,0,0,1,0,1,0,0,1
163,0.589041095890411,0.2465753424657534,0.1643835616438356,26.54986394,72.89187265,5.787268394,73.33636055,maize,0,0,1,0,1,0,0,1
164,0.5352112676056338,0.3380281690140845,0.1267605633802817,19.29563411,69.63481219,5.77597783,83.21030571,maize,0,0,1,0,1,0,0,1
165,0.5136986301369864,0.363013698630137,0.1232876712328767,20.68899915,59.4375337,6.864793607,103.651438,maize,0,0,1,0,1,0,0,1
166,0.5436241610738255,0.30201342281879195,0.15436241610738255,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize,0,0,1,0,1,0,0,1
167,0.5251798561151079,0.3237410071942446,0.1510791366906475,24.60532218,73.58868502,6.636803222999999,96.59195302,maize,0,0,1,0,1,0,0,1
168,0.5461538461538461,0.2692307692307692,0.18461538461538463,22.27373646,59.52193158,5.826426917,67.96704792,maize,0,0,1,0,1,0,0,1
169,0.5581395348837209,0.313953488372093,0.12790697674418605,25.70196694,61.33450447,6.960358276,83.20711308,maize,0,0,1,0,1,0,0,1
170,0.6346153846153846,0.25,0.11538461538461539,19.20129357,68.30578978,6.11275104,87.85092352,maize,0,0,1,0,1,0,0,1
171,0.47692307692307695,0.36923076923076925,0.15384615384615385,21.70181447,60.47470519,6.708446922,95.71388473,maize,0,0,1,0,1,0,0,1
172,0.6187050359712231,0.26618705035971224,0.11510791366906475,20.51716779,59.21235483,5.561510732,67.61013737,maize,0,0,1,0,1,0,0,1
173,0.5766871165644172,0.3067484662576687,0.1165644171779141,23.30355338,73.62548442,5.873242491,97.59081274,maize,0,0,1,0,1,0,0,1
174,0.5467625899280576,0.2805755395683453,0.17266187050359713,24.2547451,55.64709899,6.995843776,64.23845455,maize,0,0,1,0,1,0,0,1
175,0.5273972602739726,0.3561643835616438,0.11643835616438356,24.86374934,65.7420046,5.714799723,75.82270467,maize,0,0,1,0,1,0,0,1
176,0.5441176470588235,0.2867647058823529,0.16911764705882354,22.6265115,65.77472881,6.78073637,88.17251033,maize,0,0,1,0,1,0,0,1
177,0.54,0.32666666666666666,0.13333333333333333,18.04185513,60.61494304,5.513697923,104.2321615,maize,0,0,1,0,1,0,0,1
178,0.5,0.3333333333333333,0.16666666666666666,23.26237612,72.33125523,5.798423907999999,67.10225139,maize,0,0,1,0,1,0,0,1
179,0.6265822784810127,0.24050632911392406,0.13291139240506328,22.88330922,71.59722446,6.352471866,67.72777298,maize,0,0,1,0,1,0,0,1
180,0.5389221556886228,0.31137724550898205,0.1497005988023952,25.97482359,69.36385721,6.822586546,103.2234212,maize,0,0,1,0,1,0,0,1
181,0.5354330708661418,0.31496062992125984,0.14960629921259844,26.14384005,66.20569924,6.655426355,107.2361366,maize,0,0,1,0,1,0,0,1
182,0.425531914893617,0.40425531914893614,0.1702127659574468,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize,0,0,1,0,1,0,0,1
183,0.5035460992907801,0.36879432624113473,0.1276595744680851,25.10787449,55.97732754,5.790770202999999,78.16077693,maize,0,0,1,0,1,0,0,1
184,0.44525547445255476,0.4306569343065693,0.12408759124087591,23.33844615,59.24580604,6.47444292,105.0083144,maize,0,0,1,0,1,0,0,1
185,0.624113475177305,0.2695035460992908,0.10638297872340426,25.08239719,65.92195844,6.455116637000001,62.49190812,maize,0,0,1,0,1,0,0,1
186,0.4421768707482993,0.40816326530612246,0.14965986394557823,25.36768364,72.52054555,6.6069840860000015,107.9124111,maize,0,0,1,0,1,0,0,1
187,0.5693430656934306,0.27007299270072993,0.16058394160583941,25.34217103,63.31801994,6.330554389,74.52082026,maize,0,0,1,0,1,0,0,1
188,0.5165562913907285,0.3841059602649007,0.09933774834437085,25.00933355,67.816568,6.5286312660000005,62.91359494,maize,0,0,1,0,1,0,0,1
189,0.5257142857142857,0.34285714285714286,0.13142857142857142,18.66746724,71.516474,5.721667141,69.93293255,maize,0,0,1,0,1,0,0,1
190,0.5096774193548387,0.38064516129032255,0.10967741935483871,20.37999665,63.73849998,6.644205485,108.5054416,maize,0,0,1,0,1,0,0,1
191,0.5652173913043478,0.3416149068322981,0.09316770186335403,18.09300227,72.61024172,6.376651091,78.96159541,maize,0,0,1,0,1,0,0,1
192,0.5241379310344828,0.35172413793103446,0.12413793103448276,26.16985907,71.96246617,6.247040422,79.84925393,maize,0,0,1,0,1,0,0,1
